SPCD,COMMON_NAME,SHARED_COMMON_NAME_IND,GENUS,SPECIES,VARIETY,SUBSPECIES,SCIENTIFIC_NAME,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,C_SPGRPCD,P_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,JENKINS_SPGRPCD,JENKINS_SAPLING_ADJUSTMENT,SITETREE,SFTWD_HRDWD,WOODLAND,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,CWD_DECAY_RATIO1,CWD_DECAY_RATIO2,CWD_DECAY_RATIO3,CWD_DECAY_RATIO4,CWD_DECAY_RATIO5,DWM_CARBON_RATIO,CARBON_RATIO_LIVE,DRYWT_TO_GREENWT_CONVERSION,CREATED_DATE,MODIFIED_DATE
6621,smallflower clermontia,N,Clermontia,parviflora,,,Clermontia parviflora,CLPA8,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.5,,0.5,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:54,
6622,pele clermontia,N,Clermontia,peleana,,,Clermontia peleana,CLPE2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.5,,0.5,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:54,
6625,Waioiani clermontia,N,Clermontia,persicifolia,,,Clermontia persicifolia,CLPE3,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.5,,0.5,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:54,
6626,Hamakua clermontia,N,Clermontia,pyrularia,,,Clermontia pyrularia,CLPY2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.5,,0.5,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:54,
6627,Clermontia singuliflora,N,Clermontia,singuliflora,,,Clermontia singuliflora,CLSI3,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.5,,0.5,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:54,
6629,Haleakala clermontia,N,Clermontia,tuberculata,,,Clermontia tuberculata,CLTU2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.5,,0.5,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:54,
6630,swampforest clermontia,N,Clermontia,waimeae,,,Clermontia waimeae,CLWA2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.5,,0.5,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:54,
6596,oha wai nui Clermontia,N,Clermontia,x leptoclada,,,Clermontia x leptoclada,CLLE3,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.5,,0.5,,,,,,15.32,26.0,,,,,,,0.476,1.76,2021-09-03 22:38:54,2024-09-24 19:42:05
6631,haggarbush,N,Clerodendrum,aculeatum,,,Clerodendrum aculeatum,CLAC2,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
5523,rose glorybower,N,Clerodendrum,bungei,,,Clerodendrum bungei,CLBU,55.0,55.0,,,3.0,37.0,227.0,8.0,0.84,,H,N,0.52,26.0,0.53,26.0,,,,,15.32,26.0,,,,,,,0.474,1.76,2021-09-03 22:38:53,
6632,stickbush,N,Clerodendrum,chinense,,,Clerodendrum chinense,CLCH4,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.54,,0.54,,,,,,15.32,26.0,,,,,,,0.474,1.76,2021-09-03 22:38:54,
6633,Natal glorybower,N,Clerodendrum,glabrum,,,Clerodendrum glabrum,CLGL2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.60701,,0.60701,,,,,,15.32,26.0,,,,,,,0.472,1.76,2021-09-03 22:38:54,
6634,turks turbin,N,Clerodendrum,indicum,,,Clerodendrum indicum,CLIN,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.54,,0.54,,,,,,15.32,26.0,,,,,,,0.474,1.76,2021-09-03 22:38:54,
6635,velvetleaf glorybower,N,Clerodendrum,macrostegium,,,Clerodendrum macrostegium,CLMA24,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.54,,0.54,,,,,,15.32,26.0,,,,,,,0.474,1.76,2021-09-03 22:38:54,
5529,mountain sweetpepperbush,N,Clethra,acuminata,,,Clethra acuminata,CLAC3,55.0,55.0,,,3.0,37.0,221.0,8.0,0.84,,H,N,0.52,26.0,0.53,26.0,,,,,15.32,26.0,,,,,,,0.465,1.76,2021-09-03 22:38:53,
6637,teta prieta,N,Cleyera,albopunctata,,,Cleyera albopunctata,CLAL4,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6639,jackass breadnut,N,Clibadium,erosum,,,Clibadium erosum,CLER,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6641,Clidemia cymosa,N,Clidemia,cymosa,,,Clidemia cymosa,CLCY5,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6642,soapbush,N,Clidemia,hirta,,,Clidemia hirta,CLHI3,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6644,Philippine pigeonwings,N,Clitoria,fairchildiana,,,Clitoria fairchildiana,CLFA5,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6646,cupeillo,N,Clusia,clusioides,,,Clusia clusioides,CLCL2,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6648,Grundlach's attorney,N,Clusia,gundlachii,,,Clusia gundlachii,CLGU,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6650,cupey de monte,N,Clusia,minor,,,Clusia minor,CLMI2,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6651,Scotch attorney,N,Clusia,rosea,,,Clusia rosea,CLRO,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6653,deepwoods fern,N,Cnemidaria,horrida,,,Cnemidaria horrida,CNHO,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6655,treadsoftly,N,Cnidoscolus,aconitifolius,,,Cnidoscolus aconitifolius,CNAC,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6658,uvilla,N,Coccoloba,costata,,,Coccoloba costata,COCO8,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
863,"tietongue, pigeon-plum",N,Coccoloba,diversifolia,,,Coccoloba diversifolia,CODI8,43.0,47.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:53,
6660,whitewood,N,Coccoloba,krugii,,,Coccoloba krugii,COKR,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6661,puckhout,N,Coccoloba,microstachya,,,Coccoloba microstachya,COMI,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6662,pale seagrape,N,Coccoloba,pallida,,,Coccoloba pallida,COPA24,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6663,grandleaf seagrape,N,Coccoloba,pubescens,,,Coccoloba pubescens,COPU,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6664,uvera,N,Coccoloba,pyrifolia,,,Coccoloba pyrifolia,COPY,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6665,ortegon,N,Coccoloba,rugosa,,,Coccoloba rugosa,CORU4,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6666,uvero de monte,N,Coccoloba,sintenisii,,,Coccoloba sintenisii,COSI2,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6668,Swartz's pigeonplum,N,Coccoloba,swartzii,,,Coccoloba swartzii,COSW,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6669,Bahama pigeonplum,N,Coccoloba,tenuifolia,,,Coccoloba tenuifolia,COTE9,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6670,seagrape,N,Coccoloba,uvifera,,,Coccoloba uvifera,COUV,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,2.0,2021-09-03 22:38:54,
6671,false chiggergrape,N,Coccoloba,venosa,,,Coccoloba venosa,COVE,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
907,Florida silver palm,N,Coccothrinax,argentata,,,Coccothrinax argentata,COAR,43.0,47.0,,,3.0,37.0,147.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:53,
6673,Coccothrinax barbadensis,N,Coccothrinax,barbadensis,,,Coccothrinax barbadensis,COBA3,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6679,silk cottontree,N,Cochlospermum,vitifolium,,,Cochlospermum vitifolium,COVI,53.0,53.0,53.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
908,coconut palm,Y,Cocos,nucifera,,,Cocos nucifera,CONU,43.0,47.0,53.0,53.0,3.0,37.0,147.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.428,1.758473594,2021-09-03 22:38:53,
6683,garden croton,N,Codiaeum,variegatum,,,Codiaeum variegatum,COVA3,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6684,Arabian coffee,N,Coffea,arabica,,,Coffea arabica,COAR2,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.454,1.758473594,2021-09-03 22:38:54,
6686,Coffea liberica,N,Coffea,liberica,,,Coffea liberica,COLI8,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6685,robusta coffee,N,Coffea,robusta,,,Coffea robusta,CORO8,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6688,Cojoba arborea,N,Cojoba,arborea,,,Cojoba arborea,COAR9,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6689,abata cola,N,Cola,acuminata,,,Cola acuminata,COAC4,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6691,chuchab,N,Colona,scabra,,,Colona scabra,COSC13,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.34,26.0,0.34,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.481,1.76,2021-09-03 22:38:54,
6693,"greenheart, common snakebark",N,Colubrina,arborescens,,,Colubrina arborescens,COAR3,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6694,Asian nakedwood,N,Colubrina,asiatica,,,Colubrina asiatica,COAS3,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.7,,0.7,,,,,,15.2,24.0,,,,,,,0.469,1.76,2021-09-03 22:38:54,
864,soldierwood,N,Colubrina,elliptica,,,Colubrina elliptica,COEL2,43.0,47.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:53,
6697,kauila,N,Colubrina,oppositifolia,,,Colubrina oppositifolia,COOP,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.7,26.0,0.7,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.469,1.76,2021-09-03 22:38:54,
6700,Urban's nakedwood,N,Colubrina,verrucosa,,,Colubrina verrucosa,COVE6,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
5559,bladder senna,N,Colutea,arborescens,,,Colutea arborescens,COAR6,55.0,55.0,,,3.0,37.0,227.0,8.0,0.84,,H,N,0.52,26.0,0.53,26.0,,,,,15.32,26.0,,,,,,,0.457,1.76,2021-09-03 22:38:53,
6702,ochaol,N,Combretum,tetralophum,,,Combretum tetralophum,COTE15,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.8,,0.8,,,,,,15.32,26.0,,,,,,,0.465,1.76,2021-09-03 22:38:54,
6703,Mao,N,Commersonia,bartramia,,,Commersonia bartramia,COBA17,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.34,26.0,0.34,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.481,1.76,2021-09-03 22:38:54,
6705,poison ash,N,Comocladia,dodonaea,,,Comocladia dodonaea,CODO,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6706,carrasco,N,Comocladia,glabra,,,Comocladia glabra,COGL4,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
867,Bluewood,N,Condalia,hookeri,,,Condalia hookeri,COHO,48.0,48.0,,,4.0,29.0,160.0,10.0,0.84031,,H,Y,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.425,1.758473594,2021-09-03 22:38:53,
987,buttonwood-mangrove,N,Conocarpus,erectus,,,Conocarpus erectus,COER2,43.0,47.0,54.0,54.0,4.0,37.0,149.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.44,1.758473594,2021-09-03 22:38:53,
6710,Luquillo Mountain snailwood,N,Conostegia,rufescens,,,Conostegia rufescens,CORU17,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6711,Consolea moniliformis,N,Consolea,moniliformis,,,Consolea moniliformis,COMO8,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6712,Consolea rubescens,N,Consolea,rubescens,,,Consolea rubescens,CORU8,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6714,copaiba,N,Copaifera,officinalis,,,Copaifera officinalis,COOF2,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6716,forest mirrorplant,N,Coprosma,foliosa,,,Coprosma foliosa,COFO2,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.48,26.0,0.48,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.476,1.76,2021-09-03 22:38:54,
6717,koi,N,Coprosma,kauensis,,,Coprosma kauensis,COKA,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.719,,0.719,,,,,,15.32,26.0,,,,,,,0.468,1.76,2021-09-03 22:38:54,
6718,Oahu mirrorplant,N,Coprosma,longifolia,,,Coprosma longifolia,COLO4,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.719,26.0,0.719,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.468,1.76,2021-09-03 22:38:54,
6719,alpine mirrorplant,N,Coprosma,montana,,,Coprosma montana,COMO3,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.719,26.0,0.719,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.468,1.76,2021-09-03 22:38:54,
6720,Maui mirrorplant,N,Coprosma,ochracea,,,Coprosma ochracea,COOC3,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.719,26.0,0.719,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.468,1.76,2021-09-03 22:38:54,
6721,pubescent mirrorplant,N,Coprosma,pubens,,,Coprosma pubens,COPU8,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.48,26.0,0.48,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.476,1.76,2021-09-03 22:38:54,
6722,woodland mirrorplant,N,Coprosma,rhynchocarpa,,,Coprosma rhynchocarpa,CORH,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.48,26.0,0.48,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.476,1.76,2021-09-03 22:38:54,
6726,olena,N,Coprosma,waimeae,,,Coprosma waimeae,COWA4,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84,,H,N,0.719,,0.719,,,,,,15.32,26.0,,,,,,,0.468,1.76,2021-09-03 22:38:54,
6728,Spanish elm,N,Cordia,alliodora,,,Cordia alliodora,COAL,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
8651,Anacahuita Texas Olive,N,Cordia,boissieri,,,Cordia boissieri,COBO2,43.0,47.0,,,4.0,29.0,203.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.427,1.758473594,2021-09-03 22:38:54,
6730,muneco,N,Cordia,borinquensis,,,Cordia borinquensis,COBO3,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6731,red manjack,N,Cordia,collococca,,,Cordia collococca,COCO5,54.0,54.0,54.0,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.45,1.758473594,2021-09-03 22:38:54,
6733,fragrant manjack,N,Cordia,dichotoma,,,Cordia dichotoma,CODI18,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.38,26.0,0.38,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.48,1.76,2021-09-03 22:38:54,
6735,smooth manjack,N,Cordia,laevigata,,,Cordia laevigata,COLA12,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6736,Cordia micronesica,N,Cordia,micronesica,,,Cordia micronesica,COMI6,54.0,54.0,,54.0,3.0,37.0,227.0,8.0,0.84031,,H,N,0.474,26.0,0.474,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.476,1.76,2021-09-03 22:38:54,
6737,clammy cherry,N,Cordia,obliqua,,,Cordia obliqua,COOB3,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6738,San Bartolome,N,Cordia,rickseckeri,,,Cordia rickseckeri,CORI,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
6739,Puerto Rico manjack,N,Cordia,rupicola,,,Cordia rupicola,CORU5,54.0,54.0,54.0,,3.0,37.0,227.0,8.0,0.84031,,H,N,0.52,26.0,0.53,26.0,75.13,26.0,80.49,26.0,15.16,26.0,1.0,0.78,0.45,0.42,0.42,0.491,0.475,1.758473594,2021-09-03 22:38:54,
